Chg, spotDist, metRelChg, volChg, target
113, 32, 110, 72, HOLD
141, 30, 167, 49, HOLD
105, 31, 154, 25, HOLD
169, 30, 169, 74, HOLD
193, 33, 199, 34, HOLD
176, 37, 182, 52, HOLD
88, 41, 62, 74, HOLD
131, 38, 99, 47, HOLD
135, 38, 157, 43, HOLD
103, 39, 116, 28, HOLD
128, 37, 136, 73, HOLD
125, 37, 173, 59, HOLD
93, 37, 102, 22, HOLD
207, 34, 182, 26, HOLD
204, 40, 209, 69, HOLD
127, 45, 108, 79, HOLD
116, 45, 104, 33, HOLD
106, 44, 97, 78, HOLD
68, 42, 63, 49, HOLD
114, 38, 100, 68, HOLD
98, 37, 105, 34, HOLD
63, 35, 77, 40, HOLD
109, 30, 104, 62, HOLD
209, 28, 193, 62, HOLD
131, 38, 99, 47, HOLD
135, 38, 157, 43, HOLD
103, 39, 116, 28, HOLD
128, 37, 136, 73, HOLD
125, 37, 173, 59, HOLD
93, 37, 102, 22, HOLD
207, 34, 182, 26, HOLD
204, 40, 209, 69, HOLD
127, 45, 108, 79, HOLD
116, 45, 104, 33, HOLD
106, 44, 97, 78, HOLD
68, 42, 63, 49, HOLD
114, 38, 100, 68, HOLD
98, 37, 105, 34, HOLD
63, 35, 77, 40, HOLD
109, 30, 104, 62, HOLD
209, 28, 193, 25, HOLD
159, 34, 186, 114, HOLD
252, 37, 216, 0, HOLD
181, 45, 141, 255, HOLD
196, 49, 147, 44, HOLD
191, 53, 118, 61, HOLD
97, 57, 91, 35, BUY
64, 55, 75, 19, HOLD
74, 51, 111, 72, HOLD
116, 47, 124, 39, HOLD
89, 46, 67, 72, HOLD
156, 44, 125, 71, HOLD
132, 46, 125, 54, HOLD
173, 46, 125, 17, HOLD
181, 49, 125, 94, HOLD
115, 52, 125, 59, HOLD
81, 52, 125, 23, HOLD
128, 48, 159, 81, HOLD
162, 48, 119, 44, HOLD
141, 51, 126, 47, HOLD
174, 51, 178, 31, HOLD
89, 54, 91, 77, HOLD
132, 52, 149, 56, HOLD
124, 52, 138, 36, HOLD
70, 52, 85, 65, HOLD
154, 48, 140, 65, HOLD
181, 45, 141, 255, HOLD
196, 49, 147, 44, HOLD
191, 53, 118, 61, HOLD
97, 57, 91, 35, BUY
64, 55, 75, 19, HOLD
74, 51, 111, 72, HOLD
116, 47, 124, 39, HOLD
89, 46, 67, 72, HOLD
156, 44, 125, 71, HOLD
132, 46, 125, 54, HOLD
173, 46, 125, 17, HOLD
181, 49, 125, 94, HOLD
115, 52, 125, 59, HOLD
81, 52, 125, 23, HOLD
128, 48, 159, 81, HOLD
162, 48, 119, 44, HOLD
141, 51, 126, 47, HOLD
174, 51, 178, 31, HOLD
89, 54, 91, 77, HOLD
132, 52, 149, 56, HOLD
124, 52, 138, 36, HOLD
70, 52, 85, 65, HOLD
154, 48, 140, 33, HOLD
55, 50, 15, 20, HOLD
165, 45, 154, 72, HOLD
159, 47, 158, 108, HOLD
152, 49, 89, 18, HOLD
166, 51, 121, 60, HOLD
156, 53, 172, 63, HOLD
130, 55, 155, 56, HOLD
65, 55, 87, 47, HOLD
148, 51, 139, 53, HOLD
53, 52, 93, 36, HOLD
87, 47, 133, 66, HOLD
205, 44, 215, 20, HOLD
124, 50, 80, 90, HOLD
141, 49, 119, 65, HOLD
129, 50, 126, 54, HOLD
86, 50, 93, 62, HOLD
64, 47, 58, 11, HOLD
66, 43, 36, 69, HOLD
113, 38, 114, 36, HOLD
98, 37, 66, 36, HOLD
124, 52, 138, 36, HOLD
70, 52, 85, 65, HOLD
154, 48, 140, 33, HOLD
55, 50, 15, 20, HOLD
165, 45, 154, 72, HOLD
159, 47, 158, 108, HOLD
152, 49, 89, 18, HOLD
166, 51, 121, 60, HOLD
156, 53, 172, 63, HOLD
130, 55, 155, 56, HOLD
65, 55, 87, 47, HOLD
148, 51, 139, 53, HOLD
53, 52, 93, 36, HOLD
87, 47, 133, 66, HOLD
205, 44, 215, 20, HOLD
124, 50, 80, 90, HOLD
141, 49, 119, 65, HOLD
129, 50, 126, 54, HOLD
86, 50, 93, 62, HOLD
64, 47, 58, 11, HOLD
66, 43, 36, 69, HOLD
113, 38, 114, 36, HOLD
98, 37, 66, 71, HOLD
96, 35, 115, 56, HOLD
188, 33, 196, 36, HOLD
104, 37, 61, 50, HOLD
83, 35, 64, 58, HOLD
132, 32, 137, 42, HOLD
104, 32, 104, 39, HOLD
77, 30, 116, 47, HOLD
82, 27, 97, 53, HOLD
76, 23, 31, 40, HOLD
29, 19, 0, 36, HOLD
173, 11, 188, 47, HOLD
159, 14, 171, 124, HOLD
