Chg, spotDist, metRelChg, volChg, target
72, 123, 92, 32, HOLD-
72, 123, 92, 32, HOLD-
72, 134, 92, 32, HOLD-
72, 134, 92, 32, HOLD-
72, 145, 92, 32, BUY-
72, 145, 92, 32, BUY-
72, 156, 92, 32, BUY-
72, 156, 92, 32, BUY-
72, 167, 92, 32, BUY-
72, 167, 92, 32, BUY-
72, 178, 92, 32, BUY-
72, 189, 92, 32, BUY-
36, 37, 65, 18, WRITE-
36, 37, 65, 18, WRITE-
36, 48, 65, 18, WRITE-
36, 48, 65, 18, WRITE-
36, 59, 65, 18, WRITE-
36, 59, 65, 18, HOLD-
36, 70, 65, 18, WRITE-
36, 70, 65, 18, HOLD-
36, 81, 65, 18, HOLD-
36, 81, 65, 18, HOLD-
36, 92, 65, 18, HOLD-
36, 92, 65, 18, HOLD-
36, 103, 65, 18, HOLD-
36, 103, 65, 18, HOLD-
36, 114, 65, 18, HOLD-
36, 114, 65, 18, HOLD-
36, 125, 65, 18, HOLD-
36, 125, 65, 18, HOLD-
36, 137, 65, 18, BUY-
36, 137, 65, 18, BUY-
36, 148, 65, 18, BUY-
36, 148, 65, 18, BUY-
36, 159, 65, 18, BUY-
36, 159, 65, 18, BUY-
36, 170, 65, 18, BUY-
36, 181, 65, 18, BUY-
50, 22, 81, 74, WRITE-
50, 22, 81, 74, WRITE-
50, 34, 81, 74, WRITE-
50, 34, 81, 74, WRITE-
50, 45, 81, 74, WRITE-
50, 45, 81, 74, HOLD-
50, 56, 81, 74, WRITE-
50, 56, 81, 74, HOLD-
50, 67, 81, 74, HOLD-
50, 67, 81, 74, HOLD-
50, 78, 81, 74, HOLD-
50, 78, 81, 74, HOLD-
50, 89, 81, 74, HOLD-
50, 89, 81, 74, HOLD-
50, 100, 81, 74, HOLD-
50, 100, 81, 74, HOLD-
50, 111, 81, 74, HOLD-
50, 111, 81, 74, HOLD-
50, 122, 81, 74, BUY-
50, 122, 81, 74, BUY-
50, 133, 81, 74, BUY-
50, 133, 81, 74, BUY-
50, 144, 81, 74, BUY-
50, 144, 81, 74, BUY-
50, 155, 81, 74, BUY-
50, 166, 81, 74, BUY-
150, 10, 135, 38, WRITE-
150, 10, 135, 38, WRITE-
150, 21, 135, 38, WRITE-
150, 21, 135, 38, WRITE-
150, 32, 135, 38, WRITE-
150, 32, 135, 38, HOLD-
150, 43, 135, 38, WRITE-
150, 43, 135, 38, HOLD-
150, 54, 135, 38, HOLD-
150, 54, 135, 38, HOLD-
150, 65, 135, 38, HOLD-
150, 65, 135, 38, HOLD-
150, 76, 135, 38, HOLD-
150, 76, 135, 38, HOLD-
150, 87, 135, 38, HOLD-
150, 87, 135, 38, HOLD-
150, 98, 135, 38, HOLD-
150, 98, 135, 38, HOLD-
150, 109, 135, 38, BUY-
150, 109, 135, 38, BUY-
150, 120, 135, 38, BUY-
150, 120, 135, 38, BUY-
150, 131, 135, 38, BUY-
150, 131, 135, 38, BUY-
150, 142, 135, 38, BUY-
150, 153, 135, 38, BUY-
121, 13, 122, 59, WRITE-
121, 13, 122, 59, WRITE-
121, 24, 122, 59, WRITE-
121, 24, 122, 59, WRITE-
121, 35, 122, 59, WRITE-
121, 35, 122, 59, HOLD-
121, 46, 122, 59, WRITE-
121, 46, 122, 59, HOLD-
121, 57, 122, 59, HOLD-
121, 57, 122, 59, HOLD-
121, 68, 122, 59, HOLD-
121, 68, 122, 59, HOLD-
121, 80, 122, 59, HOLD-
121, 80, 122, 59, HOLD-
121, 91, 122, 59, HOLD-
121, 91, 122, 59, HOLD-
121, 102, 122, 59, HOLD-
121, 102, 122, 59, HOLD-
121, 113, 122, 59, BUY-
121, 113, 122, 59, BUY-
121, 124, 122, 59, BUY-
121, 124, 122, 59, BUY-
121, 135, 122, 59, BUY-
121, 135, 122, 59, BUY-
121, 146, 122, 59, BUY-
121, 157, 122, 59, BUY-
199, 12, 120, 38, WRITE-
199, 12, 120, 38, WRITE-
199, 23, 120, 38, WRITE-
199, 23, 120, 38, WRITE-
199, 34, 120, 38, WRITE-
199, 34, 120, 38, HOLD-
199, 45, 120, 38, WRITE-
199, 45, 120, 38, HOLD-
199, 56, 120, 38, HOLD-
199, 56, 120, 38, HOLD-
199, 67, 120, 38, HOLD-
199, 67, 120, 38, HOLD-
199, 78, 120, 38, HOLD-
199, 78, 120, 38, HOLD-
199, 89, 120, 38, HOLD-
199, 89, 120, 38, HOLD-
199, 100, 120, 38, HOLD-
199, 100, 120, 38, HOLD-
199, 111, 120, 38, BUY-
199, 111, 120, 38, BUY-
199, 122, 120, 38, BUY-
199, 122, 120, 38, BUY-
199, 133, 120, 38, BUY-
199, 145, 120, 38, BUY-
199, 156, 120, 38, BUY-
191, 23, 117, 69, WRITE-
