imp_v,spotDist,u%Chg,oLast,target
0,74,28,78,HOLD
0,74,44,77,HOLD
0,73,8,79,HOLD
0,74,9,79,HOLD
0,73,6,79,HOLD
0,73,6,79,HOLD
0,73,6,79,HOLD
0,73,22,80,HOLD
0,73,23,81,HOLD
0,72,71,82,HOLD
0,70,80,87,HOLD
0,72,34,82,HOLD
0,73,13,80,HOLD
0,73,1,81,HOLD
0,73,13,81,HOLD
0,72,12,81,HOLD
0,72,69,82,HOLD
0,74,94,78,HOLD
0,76,34,73,HOLD
0,75,34,75,HOLD
0,75,16,77,HOLD
0,75,15,76,HOLD
0,75,2,75,HOLD
0,75,17,75,HOLD
0,76,43,74,HOLD
0,75,32,76,HOLD
0,74,10,78,HOLD
0,74,33,78,HOLD
0,73,9,79,HOLD
0,74,2,79,HOLD
0,73,6,79,HOLD
0,74,53,79,HOLD
0,72,61,82,HOLD
0,74,5,78,HOLD
0,74,25,79,HOLD
0,73,46,80,HOLD
0,74,19,77,HOLD
0,75,16,76,HOLD
0,75,37,75,HOLD
0,74,127,77,HOLD
0,71,1,85,HOLD
0,71,13,85,HOLD
0,70,49,86,HOLD
0,69,39,89,HOLD
0,70,26,87,HOLD
0,70,7,88,HOLD
0,69,20,89,HOLD
0,70,35,87,HOLD
0,69,31,90,HOLD
0,68,60,92,HOLD
0,70,9,88,HOLD
0,69,20,88,HOLD
0,70,15,87,HOLD
0,70,18,88,HOLD
0,70,8,87,HOLD
0,70,5,87,HOLD
0,70,90,87,HOLD
0,72,48,81,HOLD
0,71,0,84,HOLD
0,71,22,84,HOLD
0,71,15,86,HOLD
0,71,27,85,HOLD
0,70,34,86,HOLD
0,69,1,89,HOLD
0,69,1,89,HOLD
0,69,20,89,HOLD
0,69,44,90,HOLD
0,70,5,87,HOLD
0,70,1,87,HOLD
0,70,43,87,HOLD
0,71,22,84,HOLD
0,71,71,85,HOLD
0,73,9,81,HOLD
0,73,42,81,HOLD
0,72,0,83,HOLD
0,72,23,83,HOLD
0,71,19,85,HOLD
0,72,46,83,HOLD
0,73,35,81,HOLD
0,72,35,83,HOLD
0,73,62,81,HOLD
0,71,26,84,HOLD
0,72,19,83,HOLD
0,72,37,82,HOLD
0,71,18,84,HOLD
0,71,34,85,HOLD
0,70,9,87,HOLD
0,70,22,88,HOLD
0,70,3,86,HOLD
0,70,43,86,HOLD
0,69,5,89,HOLD
0,69,19,89,HOLD
0,68,11,91,HOLD
0,68,13,91,HOLD
0,69,11,91,HOLD
0,69,9,90,HOLD
0,69,71,89,HOLD
0,67,4,94,HOLD
0,67,10,94,HOLD
0,67,20,94,HOLD
0,66,55,96,HOLD
0,65,24,99,HOLD
0,66,46,98,HOLD
0,67,38,95,HOLD
0,66,124,97,HOLD
0,62,9,106,HOLD
0,62,9,105,HOLD
0,46,41,144,HOLD
0,48,77,141,HOLD
0,50,13,134,HOLD
0,50,43,136,HOLD
0,51,23,132,HOLD
0,50,10,134,HOLD
0,50,23,135,HOLD
0,49,22,137,HOLD
0,50,64,135,HOLD
0,48,10,140,HOLD
0,47,4,141,HOLD
0,48,22,141,HOLD
0,47,6,143,HOLD
0,47,8,142,HOLD
0,47,32,141,HOLD
61,48,64,139,HOLD
60,46,49,144,HOLD
60,48,12,140,HOLD
60,48,43,139,HOLD
59,50,111,135,HOLD
59,46,23,145,HOLD
58,45,47,147,HOLD
58,47,11,143,HOLD
57,47,89,142,HOLD
57,50,38,135,HOLD
56,51,32,131,HOLD
56,50,7,134,HOLD
55,50,16,135,HOLD
55,50,9,136,HOLD
55,50,7,135,HOLD
54,50,38,135,HOLD
54,51,60,132,HOLD
53,49,56,137,HOLD
53,47,32,141,HOLD
52,48,44,139,HOLD
52,50,15,135,HOLD
51,51,19,134,HOLD
51,51,1,132,HOLD
50,51,50,132,HOLD
50,49,66,136,HOLD
49,52,15,131,HOLD
49,52,19,130,HOLD
48,52,9,131,HOLD
48,51,36,132,HOLD
47,52,1,129,HOLD
47,53,4,129,HOLD
46,53,51,129,HOLD
46,54,22,125,HOLD
45,55,97,123,HOLD
45,58,12,115,HOLD
44,59,48,114,HOLD
44,60,36,111,HOLD
44,59,105,113,HOLD
44,62,9,106,HOLD
43,62,3,105,HOLD
43,63,23,105,HOLD
43,62,52,106,HOLD
43,63,39,103,HOLD
43,65,13,100,HOLD
42,65,25,99,HOLD
42,64,1,101,HOLD
42,64,3,101,HOLD
42,64,53,100,HOLD
42,66,9,97,HOLD
42,66,19,96,HOLD
41,67,12,95,HOLD
41,67,37,94,HOLD
41,68,10,91,HOLD
41,68,9,92,HOLD
41,68,35,92,HOLD
41,67,9,95,HOLD
41,67,47,94,HOLD
41,65,28,98,HOLD
41,65,48,100,HOLD
40,63,57,103,HOLD
40,65,72,99,HOLD
40,67,19,94,HOLD
40,68,25,93,HOLD
40,67,39,94,HOLD
40,68,9,92,HOLD
39,68,21,91,HOLD
39,68,16,92,HOLD
39,67,46,94,HOLD
39,69,6,90,HOLD
39,69,85,90,HOLD
39,71,1,84,HOLD
39,71,17,84,HOLD
39,71,143,85,HOLD
39,75,203,76,HOLD
39,69,54,90,HOLD
39,70,0,86,HOLD
39,70,25,86,HOLD
39,71,3,85,HOLD
38,71,32,84,HOLD
38,70,76,87,HOLD
38,68,36,92,HOLD
38,69,106,89,HOLD
38,66,45,97,HOLD
38,67,12,94,HOLD
38,67,3,93,HOLD
38,67,6,93,HOLD
37,67,35,94,HOLD
37,68,50,92,HOLD
37,70,65,88,HOLD
37,68,32,93,HOLD
37,69,43,90,HOLD
37,67,106,93,HOLD
36,70,55,86,HOLD
36,69,9,90,HOLD
36,69,40,91,HOLD
36,67,54,93,HOLD
36,69,35,90,HOLD
36,70,10,87,HOLD
36,70,33,87,HOLD
35,71,9,84,HOLD
35,71,16,84,HOLD
35,72,69,83,HOLD
35,70,54,87,HOLD
35,68,57,91,HOLD
35,70,83,87,HOLD
35,72,52,82,HOLD
35,74,63,78,HOLD
35,76,101,74,HOLD
35,73,19,81,HOLD
35,73,16,80,HOLD
35,74,88,79,HOLD
35,76,151,73,HOLD
35,72,4,83,HOLD
34,72,29,84,HOLD
34,72,18,82,HOLD
34,72,58,86,HOLD
34,74,51,83,HOLD
34,72,4,86,HOLD
34,72,1,83,HOLD
34,72,24,83,HOLD
34,73,12,81,HOLD
34,73,55,80,HOLD
34,72,13,84,HOLD
34,72,42,83,HOLD
33,71,55,86,HOLD
33,72,16,82,HOLD
33,73,5,81,HOLD
33,73,17,81,HOLD
33,73,62,80,HOLD
33,72,23,84,HOLD
33,71,74,86,HOLD
33,73,75,81,HOLD
33,75,27,76,HOLD
32,76,34,74,HOLD
32,77,34,72,HOLD
32,78,24,70,HOLD
32,78,16,69,HOLD
32,79,11,68,HOLD
32,79,48,67,HOLD
33,80,18,64,HOLD
33,81,3,63,HOLD
33,81,26,64,HOLD
33,81,12,62,HOLD
33,81,10,63,HOLD
33,81,46,62,HOLD
33,82,21,60,HOLD
33,83,0,59,HOLD
33,83,31,59,HOLD
33,84,3,57,HOLD
33,84,39,57,HOLD
33,83,28,59,HOLD
33,84,93,58,HOLD
33,81,78,62,HOLD
33,83,46,58,HOLD
33,84,19,55,HOLD
33,85,97,54,HOLD
33,87,5,50,HOLD
33,87,6,50,HOLD
34,87,30,50,HOLD
34,88,63,49,HOLD
34,89,16,46,HOLD
34,90,46,45,HOLD
34,91,49,43,HOLD
34,90,49,45,HOLD
34,91,69,43,HOLD
33,89,37,46,HOLD
33,88,60,48,HOLD
34,90,28,45,HOLD
34,90,115,44,HOLD
33,93,25,39,HOLD
33,92,6,40,HOLD
33,92,17,41,HOLD
33,92,30,42,HOLD
33,91,43,43,HOLD
33,90,46,45,HOLD
33,91,45,43,HOLD
33,92,29,41,HOLD
33,93,35,40,HOLD
33,94,7,38,HOLD
33,94,50,38,HOLD
32,93,43,40,HOLD
32,92,34,42,HOLD
32,92,3,41,HOLD
32,93,9,41,HOLD
32,93,28,40,HOLD
32,93,12,39,HOLD
32,94,62,39,HOLD
32,95,102,36,HOLD
31,93,19,41,HOLD
31,92,82,41,HOLD
31,94,1,38,HOLD
31,94,56,38,HOLD
31,93,33,40,HOLD
30,94,76,39,HOLD
30,95,6,36,HOLD
30,95,3,36,HOLD
30,95,99,36,HOLD
29,97,42,32,HOLD
29,98,47,31,HOLD
28,97,69,33,HOLD
28,99,83,31,HOLD
27,97,116,34,HOLD
27,99,19,33,HOLD
26,99,13,34,HOLD
25,99,40,35,HOLD
24,98,45,36,HOLD
0,99,147,35,HOLD
0,102,124,30,HOLD
0,99,35,34,HOLD
0,99,50,39,HOLD
0,100,255,38,HOLD
0,94,122,42,HOLD
0,91,99,49,HOLD
0,89,11,48,HOLD
0,88,41,49,HOLD
0,87,34,50,HOLD
0,86,16,50,HOLD
0,87,69,49,HOLD
0,85,26,53,HOLD
0,85,16,54,HOLD
0,84,18,55,HOLD
0,85,33,54,HOLD
0,84,79,56,HOLD
0,86,37,52,HOLD
0,85,6,54,HOLD
0,85,13,54,HOLD
0,84,9,55,HOLD
0,84,49,55,HOLD
0,83,25,58,HOLD
0,83,25,56,HOLD
0,83,3,58,HOLD
0,83,6,58,HOLD
0,83,21,57,HOLD
0,83,17,58,HOLD
0,83,21,57,HOLD
0,84,47,56,HOLD
0,85,5,54,HOLD
0,85,50,54,HOLD
0,83,24,57,HOLD
0,84,46,55,HOLD
0,85,54,53,HOLD
0,86,9,50,HOLD
0,86,11,51,HOLD
0,86,43,51,HOLD
0,85,34,54,HOLD
0,84,31,55,HOLD
0,83,116,57,HOLD
0,80,57,64,HOLD
0,79,53,67,HOLD
0,77,31,70,HOLD
0,76,63,72,HOLD
0,75,1,76,HOLD
0,75,28,76,HOLD
0,74,9,78,HOLD
0,74,19,79,HOLD
0,74,60,78,HOLD
0,76,16,74,HOLD
0,76,10,73,HOLD
0,76,19,73,HOLD
0,76,8,72,HOLD
0,77,2,72,HOLD
0,77,50,72,HOLD
0,75,34,75,HOLD
0,76,42,73,HOLD
0,75,8,75,HOLD
0,75,25,75,HOLD
0,75,30,76,HOLD
0,75,25,75,HOLD
0,76,2,73,HOLD
0,76,25,73,HOLD
0,75,16,74,HOLD
0,76,5,74,HOLD
0,76,7,74,HOLD
0,76,30,73,HOLD
0,77,24,72,HOLD
0,76,10,73,HOLD
0,76,29,72,HOLD
0,77,11,71,HOLD
0,77,40,70,HOLD
0,79,85,68,HOLD
0,81,10,63,HOLD
0,81,48,62,HOLD
0,82,40,60,HOLD
0,81,13,62,HOLD
0,81,41,63,HOLD
0,80,3,65,HOLD
0,80,50,65,HOLD
0,81,3,62,HOLD
0,81,27,62,HOLD
0,82,33,61,HOLD
0,81,10,63,HOLD
0,81,50,63,HOLD
0,82,23,60,HOLD
0,81,19,62,HOLD
0,82,21,61,HOLD
0,81,8,62,HOLD
0,81,21,62,HOLD
0,81,21,63,HOLD
0,80,55,65,HOLD
0,79,83,68,HOLD
0,81,45,63,HOLD
0,80,38,66,HOLD
0,81,31,64,HOLD
0,81,14,62,HOLD
0,82,61,61,HOLD
0,80,8,65,HOLD
0,80,9,65,HOLD
0,80,10,65,HOLD
0,80,9,64,HOLD
0,81,3,64,HOLD
0,81,43,64,HOLD
0,82,10,62,HOLD
0,81,15,62,HOLD
0,82,49,61,HOLD
0,83,8,59,HOLD
0,83,31,58,HOLD
0,82,26,60,HOLD
0,82,8,61,HOLD
0,82,24,61,HOLD
0,83,58,60,HOLD
0,84,5,56,HOLD
0,84,10,56,HOLD
0,84,21,57,HOLD
0,84,12,55,HOLD
0,84,24,55,HOLD
0,84,8,56,HOLD
0,84,25,56,HOLD
0,83,26,57,HOLD
0,83,28,59,HOLD
0,83,44,57,HOLD
0,82,8,60,HOLD
0,83,9,59,HOLD
0,82,6,60,HOLD
0,82,6,59,HOLD
0,82,6,60,HOLD
0,82,22,60,HOLD
0,82,23,61,HOLD
0,81,71,62,HOLD
0,79,80,66,HOLD
0,81,34,62,HOLD
0,82,13,60,HOLD
0,82,1,61,HOLD
0,82,13,61,HOLD
0,81,12,62,HOLD
0,81,69,62,HOLD
0,83,94,59,HOLD
0,85,34,54,HOLD
0,84,34,55,HOLD
0,84,16,57,HOLD
0,84,15,56,HOLD
0,84,2,56,HOLD
0,84,17,55,HOLD
0,85,43,54,HOLD
0,84,32,57,HOLD
0,83,10,59,HOLD
0,83,33,58,HOLD
0,82,9,60,HOLD
0,83,2,59,HOLD
0,82,6,60,HOLD
0,83,53,59,HOLD
0,81,61,62,HOLD
0,83,5,59,HOLD
0,83,25,59,HOLD
0,82,46,61,HOLD
0,83,19,58,HOLD
0,84,16,57,HOLD
0,84,37,56,HOLD
0,83,127,58,HOLD
0,80,1,65,HOLD
0,80,13,65,HOLD
0,79,49,66,HOLD
0,78,39,69,HOLD
0,79,26,67,HOLD
0,79,7,68,HOLD
0,78,20,69,HOLD
0,79,35,67,HOLD
0,78,31,69,HOLD
0,77,60,71,HOLD
0,79,9,68,HOLD
0,78,20,68,HOLD
0,79,15,67,HOLD
0,79,18,68,HOLD
0,79,8,67,HOLD
0,79,5,67,HOLD
0,79,90,67,HOLD
0,81,48,62,HOLD
0,80,0,64,HOLD
0,80,22,65,HOLD
0,80,15,66,HOLD
0,80,27,65,HOLD
0,79,34,67,HOLD
0,78,1,68,HOLD
0,78,1,69,HOLD
0,78,20,69,HOLD
0,78,44,70,HOLD
0,79,5,67,HOLD
0,79,1,67,HOLD
0,79,43,67,HOLD
0,80,22,64,HOLD
0,80,71,66,HOLD
0,82,9,62,HOLD
0,82,42,61,HOLD
0,81,0,64,HOLD
0,81,23,64,HOLD
0,80,19,65,HOLD
0,81,46,64,HOLD
0,82,35,61,HOLD
0,81,35,63,HOLD
0,82,62,61,HOLD
0,80,26,65,HOLD
0,81,19,63,HOLD
0,81,37,62,HOLD
0,80,18,64,HOLD
0,80,34,65,HOLD
0,79,9,67,HOLD
0,79,22,68,HOLD
0,79,3,66,HOLD
0,79,43,67,HOLD
0,78,5,69,HOLD
0,78,19,69,HOLD
0,77,11,71,HOLD
0,77,13,71,HOLD
0,78,11,71,HOLD
0,78,9,70,HOLD
0,78,71,69,HOLD
0,76,4,74,HOLD
0,76,10,73,HOLD
0,76,20,74,HOLD
0,75,55,75,HOLD
0,74,24,79,HOLD
0,75,46,77,HOLD
0,76,38,74,HOLD
0,75,124,77,HOLD
0,71,9,85,HOLD
0,71,9,84,HOLD
0,55,41,123,HOLD
0,57,77,119,HOLD
0,59,13,113,HOLD
0,59,43,114,HOLD
0,60,23,110,HOLD
0,59,10,112,HOLD
0,59,23,113,HOLD
0,58,22,115,HOLD
0,59,64,113,HOLD
0,57,10,119,HOLD
0,56,4,119,HOLD
0,57,22,119,HOLD
0,56,6,121,HOLD
0,56,8,120,HOLD
0,56,32,120,HOLD
61,57,64,117,HOLD
60,55,49,122,HOLD
60,57,12,118,HOLD
60,57,43,117,HOLD
59,59,111,114,HOLD
59,55,23,123,HOLD
58,54,47,125,HOLD
58,56,11,121,HOLD
57,56,89,120,HOLD
57,59,38,113,HOLD
56,60,32,110,HOLD
56,59,7,112,HOLD
55,59,16,113,HOLD
55,59,9,114,HOLD
55,59,7,114,HOLD
54,59,38,113,HOLD
54,60,60,110,HOLD
53,58,56,115,HOLD
53,56,32,120,HOLD
52,57,44,117,HOLD
52,59,15,113,HOLD
51,60,19,112,HOLD
51,60,1,111,HOLD
50,60,50,111,HOLD
50,58,66,115,HOLD
49,61,15,109,HOLD
49,61,19,108,HOLD
48,61,9,110,HOLD
48,60,36,110,HOLD
47,61,1,108,HOLD
47,62,4,107,HOLD
46,62,51,107,HOLD
46,63,22,103,HOLD
45,64,97,101,HOLD
45,67,12,94,HOLD
44,68,48,93,HOLD
44,69,36,89,HOLD
44,68,105,92,HOLD
44,71,9,84,HOLD
43,71,3,83,HOLD
43,72,23,83,HOLD
43,71,52,85,HOLD
43,72,39,81,HOLD
43,74,13,78,HOLD
42,74,25,77,HOLD
42,73,1,79,HOLD
42,73,3,79,HOLD
42,73,53,79,HOLD
42,75,9,75,HOLD
42,75,19,74,HOLD
41,76,12,73,HOLD
41,76,37,72,HOLD
41,77,10,70,HOLD
41,77,9,70,HOLD
41,77,35,71,HOLD
41,76,9,73,HOLD
41,76,47,73,HOLD
41,74,28,76,HOLD
41,74,48,78,HOLD
40,72,57,82,HOLD
40,74,72,78,HOLD
40,76,19,73,HOLD
40,77,25,71,HOLD
40,76,39,73,HOLD
40,77,9,70,HOLD
39,77,21,70,HOLD
39,77,16,71,HOLD
39,76,46,72,HOLD
39,78,6,69,HOLD
39,78,85,69,HOLD
39,80,1,63,HOLD
39,80,17,63,HOLD
39,80,143,64,HOLD
39,84,203,55,HOLD
39,78,54,69,HOLD
39,79,0,65,HOLD
39,79,25,65,HOLD
39,80,3,64,HOLD
38,80,32,63,HOLD
38,79,76,66,HOLD
38,77,36,71,HOLD
38,78,106,68,HOLD
38,75,45,76,HOLD
38,76,12,73,HOLD
38,76,3,72,HOLD
38,76,6,72,HOLD
37,76,35,73,HOLD
37,77,50,71,HOLD
37,79,65,68,HOLD
37,77,32,72,HOLD
37,78,43,69,HOLD
37,76,106,72,HOLD
36,79,55,65,HOLD
36,78,9,69,HOLD
36,78,40,70,HOLD
36,76,54,72,HOLD
36,78,35,69,HOLD
36,79,10,67,HOLD
36,79,33,66,HOLD
35,80,9,64,HOLD
35,80,16,63,HOLD
35,81,69,62,HOLD
35,79,54,67,HOLD
35,77,57,70,HOLD
35,79,83,66,HOLD
35,81,52,61,HOLD
35,83,63,58,HOLD
35,85,101,54,HOLD
35,82,19,60,HOLD
35,82,16,59,HOLD
35,83,88,58,HOLD
35,85,151,53,HOLD
35,81,4,63,HOLD
34,81,29,63,HOLD
34,81,18,61,HOLD
34,81,58,66,HOLD
34,83,51,62,HOLD
34,81,4,65,HOLD
34,81,1,62,HOLD
34,81,24,62,HOLD
34,82,12,61,HOLD
34,82,55,60,HOLD
34,81,13,63,HOLD
34,81,42,63,HOLD
33,80,55,65,HOLD
33,81,16,62,HOLD
33,82,5,61,HOLD
33,82,17,61,HOLD
33,82,62,60,HOLD
33,81,23,64,HOLD
33,80,74,66,HOLD
33,82,75,61,HOLD
33,84,27,56,HOLD
32,85,34,54,HOLD
32,86,34,52,HOLD
32,87,24,51,HOLD
32,87,16,50,HOLD
32,88,11,49,HOLD
32,88,48,48,HOLD
33,89,18,46,HOLD
33,90,3,45,HOLD
33,90,26,45,HOLD
33,90,12,44,HOLD
33,90,10,45,HOLD
33,90,46,44,HOLD
33,91,21,42,HOLD
33,92,0,41,HOLD
33,92,31,41,HOLD
33,93,3,40,HOLD
33,93,39,39,HOLD
33,92,28,41,HOLD
33,93,93,40,HOLD
33,90,78,44,HOLD
33,92,46,40,HOLD
33,93,19,37,HOLD
33,94,97,37,HOLD
33,96,5,33,HOLD
33,96,6,33,HOLD
34,96,30,33,HOLD
34,97,63,32,HOLD
34,98,16,29,HOLD
34,99,46,29,HOLD
34,100,49,27,HOLD
34,99,49,29,HOLD
34,100,69,27,HOLD
33,98,37,30,HOLD
33,97,60,32,HOLD
34,99,28,29,HOLD
34,99,115,28,HOLD
33,102,25,24,HOLD
33,101,6,25,HOLD
33,101,17,25,HOLD
33,101,30,26,HOLD
33,100,43,28,HOLD
33,99,46,29,HOLD
33,100,45,28,HOLD
33,101,29,26,HOLD
33,102,35,25,HOLD
33,103,7,24,HOLD
33,103,50,24,HOLD
32,102,43,25,HOLD
32,101,34,27,HOLD
32,101,3,26,HOLD
32,102,9,26,HOLD
32,102,28,26,HOLD
32,102,12,25,HOLD
32,103,62,24,HOLD
32,104,102,22,HOLD
31,102,19,26,HOLD
31,101,82,26,HOLD
31,103,1,24,HOLD
31,103,56,24,HOLD
31,102,33,25,HOLD
30,103,76,24,HOLD
30,104,6,22,HOLD
30,104,3,22,HOLD
30,104,99,22,HOLD
29,106,42,19,HOLD
29,107,47,18,HOLD
28,106,69,20,HOLD
28,108,83,18,HOLD
27,106,116,22,HOLD
27,108,19,20,HOLD
26,108,13,23,HOLD
25,108,40,24,HOLD
24,107,45,25,HOLD
0,108,147,23,HOLD
0,111,124,20,HOLD
0,108,35,23,HOLD
0,108,50,28,HOLD
0,109,255,28,HOLD
0,103,122,30,HOLD
0,100,99,33,HOLD
0,98,11,32,HOLD
0,97,41,32,HOLD
0,96,34,33,HOLD
0,95,16,32,HOLD
0,96,69,31,HOLD
0,94,26,34,HOLD
0,94,16,35,HOLD
0,93,18,36,HOLD
0,94,33,35,HOLD
0,93,79,37,HOLD
0,95,37,33,HOLD
0,94,6,35,HOLD
0,94,13,35,HOLD
0,93,9,36,HOLD
0,93,49,36,HOLD
0,92,25,39,HOLD
0,92,25,37,HOLD
0,92,3,39,HOLD
0,92,6,39,HOLD
0,92,21,38,HOLD
0,92,17,39,HOLD
0,92,21,39,HOLD
0,93,47,38,HOLD
0,94,5,35,HOLD
0,94,50,36,HOLD
0,92,24,39,HOLD
0,93,46,37,HOLD
0,94,54,35,HOLD
0,95,9,33,HOLD
0,95,11,33,HOLD
0,95,43,34,HOLD
0,94,34,36,HOLD
0,93,31,37,HOLD
0,92,116,39,HOLD
0,89,57,45,HOLD
0,88,53,48,HOLD
0,86,31,51,HOLD
0,85,63,53,HOLD
0,84,1,57,HOLD
0,84,28,57,HOLD
0,83,9,58,HOLD
0,83,19,59,HOLD
0,83,60,58,HOLD
0,85,16,54,HOLD
0,85,10,53,HOLD
0,85,19,54,HOLD
0,85,8,53,HOLD
0,86,2,52,HOLD
0,86,50,52,HOLD
0,84,34,55,HOLD
0,85,42,53,HOLD
0,84,8,56,HOLD
0,84,25,55,HOLD
0,84,30,57,HOLD
0,84,25,55,HOLD
0,85,2,54,HOLD
0,85,25,54,HOLD
0,84,16,55,HOLD
0,85,5,54,HOLD
0,85,7,54,HOLD
0,85,30,54,HOLD
0,86,24,52,HOLD
0,85,10,54,HOLD
0,85,29,53,HOLD
0,86,11,52,HOLD
0,86,40,51,HOLD
0,88,85,49,HOLD
0,90,10,44,HOLD
0,90,48,44,HOLD
0,91,40,42,HOLD
0,90,13,44,HOLD
0,90,41,44,HOLD
0,89,3,47,HOLD
0,89,50,47,HOLD
0,90,3,44,HOLD
0,90,27,44,HOLD
0,91,33,43,HOLD
0,90,10,44,HOLD
0,90,50,45,HOLD
0,91,23,42,HOLD
0,90,19,44,HOLD
0,91,21,43,HOLD
0,90,8,44,HOLD
0,90,21,44,HOLD
0,90,21,45,HOLD
0,89,55,46,HOLD
0,88,83,49,HOLD
0,90,45,45,HOLD
0,89,38,47,HOLD
0,90,31,45,HOLD
0,90,14,44,HOLD
0,91,61,43,HOLD
0,89,8,46,HOLD
0,89,9,47,HOLD
0,89,10,46,HOLD
0,89,9,46,HOLD
0,90,3,45,HOLD
0,90,43,46,HOLD
0,91,10,43,HOLD
0,90,15,44,HOLD
0,91,49,43,HOLD
0,92,8,41,HOLD
0,92,31,40,HOLD
0,91,26,42,HOLD
0,91,8,43,HOLD
0,91,24,43,HOLD
0,92,58,42,HOLD
0,93,5,38,HOLD
0,93,10,39,HOLD
0,93,21,39,HOLD
0,93,12,38,HOLD
0,93,24,38,HOLD
0,93,8,39,HOLD
0,93,25,38,HOLD
0,92,26,40,HOLD
0,92,28,41,HOLD
0,92,44,40,HOLD
0,91,8,42,HOLD
0,92,9,41,HOLD
0,91,6,42,HOLD
0,91,6,42,HOLD
0,91,6,42,HOLD
0,91,22,42,HOLD
0,91,23,43,HOLD
0,90,71,44,HOLD
0,88,80,48,HOLD
0,90,34,44,HOLD
0,91,13,42,HOLD
0,91,1,43,HOLD
0,91,13,43,HOLD
0,90,12,44,HOLD
0,90,69,44,HOLD
0,92,94,41,HOLD
0,94,34,37,HOLD
0,93,34,38,HOLD
0,93,16,40,HOLD
0,93,15,39,HOLD
0,93,2,38,HOLD
0,93,17,38,HOLD
0,94,43,38,HOLD
0,93,32,40,HOLD
0,92,10,41,HOLD
0,92,33,41,HOLD
0,91,9,42,HOLD
0,92,2,42,HOLD
0,91,6,42,HOLD
0,92,53,42,HOLD
0,90,61,44,HOLD
0,92,5,41,HOLD
0,92,25,42,HOLD
0,91,46,43,HOLD
0,92,19,41,HOLD
0,93,16,40,HOLD
0,93,37,39,HOLD
0,92,127,41,HOLD
0,89,1,47,HOLD
0,89,13,47,HOLD
0,89,49,48,HOLD
0,87,39,50,HOLD
0,88,26,48,HOLD
0,88,7,50,HOLD
0,87,20,50,HOLD
0,88,35,49,HOLD
0,87,31,51,HOLD
0,86,60,53,HOLD
0,88,9,50,HOLD
0,87,20,50,HOLD
0,88,15,49,HOLD
0,88,18,50,HOLD
0,88,8,49,HOLD
0,88,5,49,HOLD
0,88,90,49,HOLD
0,90,48,44,HOLD
0,89,0,47,HOLD
0,89,22,47,HOLD
0,89,15,48,HOLD
0,89,27,47,HOLD
0,88,34,48,HOLD
0,87,1,50,HOLD
0,87,1,50,HOLD
0,87,20,50,HOLD
0,87,44,51,HOLD
0,88,5,49,HOLD
0,88,1,49,HOLD
0,88,43,49,HOLD
0,89,22,47,HOLD
0,89,71,48,HOLD
0,91,9,44,HOLD
0,91,42,44,HOLD
0,90,0,46,HOLD
0,90,23,46,HOLD
0,89,19,47,HOLD
0,90,46,46,HOLD
0,91,35,44,HOLD
0,90,35,46,HOLD
0,91,62,44,HOLD
0,89,26,47,HOLD
0,90,19,46,HOLD
0,90,37,45,HOLD
0,89,18,47,HOLD
0,89,34,48,HOLD
0,88,9,49,HOLD
0,88,22,50,HOLD
0,88,3,49,HOLD
0,88,43,49,HOLD
0,87,5,51,HOLD
0,87,19,51,HOLD
0,86,11,52,HOLD
0,86,13,53,HOLD
0,87,11,52,HOLD
0,87,9,52,HOLD
0,87,71,51,HOLD
0,85,4,55,HOLD
0,85,10,55,HOLD
0,85,20,55,HOLD
0,84,55,57,HOLD
0,83,24,60,HOLD
0,84,46,58,HOLD
0,85,38,56,HOLD
0,84,124,58,HOLD
0,80,9,65,HOLD
0,80,9,65,HOLD
0,64,41,101,HOLD
0,66,77,97,HOLD
0,68,13,91,HOLD
0,68,43,92,HOLD
0,69,23,89,HOLD
0,68,10,91,HOLD
0,68,23,91,HOLD
0,67,22,93,HOLD
0,68,64,92,HOLD
0,66,10,97,HOLD
0,65,4,98,HOLD
0,66,22,97,HOLD
0,65,6,99,HOLD
0,65,8,99,HOLD
0,65,32,98,HOLD
0,66,64,95,HOLD
0,64,49,101,HOLD
0,66,12,97,HOLD
0,66,43,96,HOLD
0,68,111,92,HOLD
59,64,23,102,HOLD
58,63,47,104,HOLD
58,65,11,100,HOLD
57,65,89,99,HOLD
57,68,38,91,HOLD
56,69,32,88,HOLD
56,68,7,91,HOLD
55,68,16,91,HOLD
55,68,9,93,HOLD
55,68,7,92,HOLD
54,68,38,92,HOLD
54,69,60,89,HOLD
53,67,56,93,HOLD
53,65,32,98,HOLD
52,66,44,96,HOLD
52,68,15,92,HOLD
51,69,19,91,HOLD
51,69,1,89,HOLD
50,69,50,89,HOLD
50,67,66,93,HOLD
49,70,15,88,HOLD
49,70,19,87,HOLD
48,70,9,88,HOLD
48,69,36,89,HOLD
47,70,1,86,HOLD
47,71,4,86,HOLD
46,71,51,86,HOLD
46,72,22,81,HOLD
45,73,97,80,HOLD
45,76,12,72,HOLD
44,77,48,71,HOLD
44,78,36,68,HOLD
44,77,105,70,HOLD
44,80,9,63,HOLD
43,80,3,62,HOLD
43,81,23,62,HOLD
43,80,52,64,HOLD
43,81,39,60,HOLD
43,83,13,57,HOLD
42,83,25,56,HOLD
42,82,1,58,HOLD
42,82,3,58,HOLD
42,82,53,57,HOLD
42,84,9,54,HOLD
42,84,19,54,HOLD
41,85,12,52,HOLD
41,85,37,51,HOLD
41,86,10,49,HOLD
