Chg, spotDist, metRelChg, volChg, target
164, 30, 134, 21, HOLD
178, 30, 158, 8, HOLD
163, 31, 149, 0, HOLD
159, 31, 143, 31, HOLD
157, 31, 132, 17, HOLD
161, 31, 147, 17, HOLD
141, 31, 126, 14, HOLD
148, 30, 132, 32, HOLD
163, 29, 137, 37, HOLD
174, 29, 159, 13, HOLD
175, 30, 155, 57, HOLD
156, 31, 152, 12, HOLD
149, 30, 153, 18, HOLD
152, 30, 150, 7, HOLD
171, 30, 151, 28, HOLD
148, 30, 130, 69, HOLD
159, 30, 142, 21, HOLD
165, 30, 133, 18, HOLD
156, 30, 144, 23, HOLD
159, 30, 128, 38, HOLD
154, 29, 126, 18, HOLD
